Depth,Total Be Prod,Spallation Be Prod,Muon Be Prod
g/cm2,at/g/yr,at/g/yr,at/g/yr
17605,0.001911888,6.56E-48,0.001911888
17610,0.001911143,6.36E-48,0.001911143
17615,0.001910399,6.16E-48,0.001910399
17620,0.001909655,5.98E-48,0.001909655
17625,0.001908912,5.79E-48,0.001908912
17630,0.00190817,5.61E-48,0.00190817
17635,0.001907427,5.44E-48,0.001907427
17640,0.001906686,5.27E-48,0.001906686
17645,0.001905944,5.11E-48,0.001905944
17650,0.001905203,4.95E-48,0.001905203
17655,0.001904463,4.80E-48,0.001904463
17660,0.001903723,4.65E-48,0.001903723
17665,0.001902983,4.51E-48,0.001902983
17670,0.001902244,4.37E-48,0.001902244
17675,0.001901505,4.24E-48,0.001901505
17680,0.001900767,4.11E-48,0.001900767
17685,0.001900029,3.98E-48,0.001900029
17690,0.001899292,3.86E-48,0.001899292
17695,0.001898555,3.74E-48,0.001898555
17700,0.001897818,3.62E-48,0.001897818
17705,0.001897082,3.51E-48,0.001897082
17710,0.001896346,3.40E-48,0.001896346
17715,0.001895611,3.30E-48,0.001895611
17720,0.001894876,3.20E-48,0.001894876
17725,0.001894142,3.10E-48,0.001894142
17730,0.001893408,3.00E-48,0.001893408
17735,0.001892674,2.91E-48,0.001892674
17740,0.001891941,2.82E-48,0.001891941
17745,0.001891209,2.74E-48,0.001891209
17750,0.001890476,2.65E-48,0.001890476
17755,0.001889745,2.57E-48,0.001889745
17760,0.001889013,2.49E-48,0.001889013
17765,0.001888282,2.41E-48,0.001888282
17770,0.001887552,2.34E-48,0.001887552
17775,0.001886822,2.27E-48,0.001886822
17780,0.001886092,2.20E-48,0.001886092
17785,0.001885363,2.13E-48,0.001885363
17790,0.001884634,2.06E-48,0.001884634
17795,0.001883906,2.00E-48,0.001883906
17800,0.001883178,1.94E-48,0.001883178
17805,0.001882451,1.88E-48,0.001882451
17810,0.001881724,1.82E-48,0.001881724
17815,0.001880997,1.77E-48,0.001880997
17820,0.001880271,1.71E-48,0.001880271
17825,0.001879545,1.66E-48,0.001879545
17830,0.00187882,1.61E-48,0.00187882
17835,0.001878095,1.56E-48,0.001878095
17840,0.00187737,1.51E-48,0.00187737
17845,0.001876646,1.46E-48,0.001876646
17850,0.001875923,1.42E-48,0.001875923
17855,0.0018752,1.38E-48,0.0018752
17860,0.001874477,1.33E-48,0.001874477
17865,0.001873755,1.29E-48,0.001873755
17870,0.001873033,1.25E-48,0.001873033
17875,0.001872311,1.21E-48,0.001872311
17880,0.00187159,1.18E-48,0.00187159
17885,0.001870869,1.14E-48,0.001870869
17890,0.001870149,1.11E-48,0.001870149
17895,0.001869429,1.07E-48,0.001869429
17900,0.00186871,1.04E-48,0.00186871
17905,0.001867991,1.01E-48,0.001867991
17910,0.001867273,9.75E-49,0.001867273
17915,0.001866554,9.45E-49,0.001866554
17920,0.001865837,9.16E-49,0.001865837
17925,0.001865119,8.88E-49,0.001865119
17930,0.001864403,8.61E-49,0.001864403
17935,0.001863686,8.34E-49,0.001863686
17940,0.00186297,8.09E-49,0.00186297
17945,0.001862255,7.84E-49,0.001862255
17950,0.001861539,7.60E-49,0.001861539
17955,0.001860825,7.36E-49,0.001860825
17960,0.00186011,7.14E-49,0.00186011
17965,0.001859396,6.92E-49,0.001859396
17970,0.001858683,6.70E-49,0.001858683
17975,0.00185797,6.50E-49,0.00185797
17980,0.001857257,6.30E-49,0.001857257
17985,0.001856545,6.10E-49,0.001856545
17990,0.001855833,5.92E-49,0.001855833
17995,0.001855122,5.73E-49,0.001855122
18000,0.001854411,5.56E-49,0.001854411
18005,0.0018537,5.39E-49,0.0018537
18010,0.00185299,5.22E-49,0.00185299
18015,0.00185228,5.06E-49,0.00185228
18020,0.001851571,4.90E-49,0.001851571
18025,0.001850862,4.75E-49,0.001850862
18030,0.001850153,4.61E-49,0.001850153
18035,0.001849445,4.47E-49,0.001849445
18040,0.001848738,4.33E-49,0.001848738
18045,0.00184803,4.20E-49,0.00184803
18050,0.001847323,4.07E-49,0.001847323
18055,0.001846617,3.94E-49,0.001846617
18060,0.001845911,3.82E-49,0.001845911
18065,0.001845205,3.70E-49,0.001845205
18070,0.0018445,3.59E-49,0.0018445
18075,0.001843795,3.48E-49,0.001843795
18080,0.001843091,3.37E-49,0.001843091
18085,0.001842387,3.27E-49,0.001842387
18090,0.001841683,3.17E-49,0.001841683
18095,0.00184098,3.07E-49,0.00184098
18100,0.001840277,2.97E-49,0.001840277
18105,0.001839575,2.88E-49,0.001839575
18110,0.001838873,2.79E-49,0.001838873
18115,0.001838171,2.71E-49,0.001838171
18120,0.00183747,2.63E-49,0.00183747
18125,0.00183677,2.54E-49,0.00183677
18130,0.001836069,2.47E-49,0.001836069
18135,0.001835369,2.39E-49,0.001835369
18140,0.00183467,2.32E-49,0.00183467
18145,0.001833971,2.25E-49,0.001833971
18150,0.001833272,2.18E-49,0.001833272
18155,0.001832574,2.11E-49,0.001832574
18160,0.001831876,2.04E-49,0.001831876
18165,0.001831178,1.98E-49,0.001831178
18170,0.001830481,1.92E-49,0.001830481
18175,0.001829784,1.86E-49,0.001829784
18180,0.001829088,1.80E-49,0.001829088
18185,0.001828392,1.75E-49,0.001828392
18190,0.001827697,1.70E-49,0.001827697
18195,0.001827002,1.64E-49,0.001827002
18200,0.001826307,1.59E-49,0.001826307
18205,0.001825613,1.54E-49,0.001825613
18210,0.001824919,1.50E-49,0.001824919
18215,0.001824226,1.45E-49,0.001824226
18220,0.001823532,1.41E-49,0.001823532
18225,0.00182284,1.36E-49,0.00182284
18230,0.001822147,1.32E-49,0.001822147
18235,0.001821456,1.28E-49,0.001821456
18240,0.001820764,1.24E-49,0.001820764
18245,0.001820073,1.20E-49,0.001820073
18250,0.001819382,1.16E-49,0.001819382
18255,0.001818692,1.13E-49,0.001818692
18260,0.001818002,1.09E-49,0.001818002
18265,0.001817313,1.06E-49,0.001817313
18270,0.001816624,1.03E-49,0.001816624
18275,0.001815935,9.96E-50,0.001815935
18280,0.001815247,9.66E-50,0.001815247
18285,0.001814559,9.36E-50,0.001814559
18290,0.001813871,9.07E-50,0.001813871
18295,0.001813184,8.79E-50,0.001813184
18300,0.001812498,8.52E-50,0.001812498
18305,0.001811811,8.26E-50,0.001811811
18310,0.001811125,8.01E-50,0.001811125
18315,0.00181044,7.76E-50,0.00181044
18320,0.001809755,7.52E-50,0.001809755
18325,0.00180907,7.29E-50,0.00180907
18330,0.001808386,7.07E-50,0.001808386
18335,0.001807702,6.85E-50,0.001807702
18340,0.001807018,6.64E-50,0.001807018
18345,0.001806335,6.43E-50,0.001806335
18350,0.001805652,6.24E-50,0.001805652
18355,0.00180497,6.04E-50,0.00180497
18360,0.001804288,5.86E-50,0.001804288
18365,0.001803606,5.68E-50,0.001803606
18370,0.001802925,5.50E-50,0.001802925
18375,0.001802244,5.33E-50,0.001802244
18380,0.001801564,5.17E-50,0.001801564
18385,0.001800884,5.01E-50,0.001800884
18390,0.001800204,4.86E-50,0.001800204
18395,0.001799525,4.71E-50,0.001799525
18400,0.001798846,4.56E-50,0.001798846
18405,0.001798167,4.42E-50,0.001798167
18410,0.001797489,4.29E-50,0.001797489
18415,0.001796812,4.15E-50,0.001796812
18420,0.001796134,4.03E-50,0.001796134
18425,0.001795457,3.90E-50,0.001795457
18430,0.001794781,3.78E-50,0.001794781
18435,0.001794105,3.67E-50,0.001794105
18440,0.001793429,3.55E-50,0.001793429
18445,0.001792753,3.44E-50,0.001792753
18450,0.001792078,3.34E-50,0.001792078
18455,0.001791404,3.24E-50,0.001791404
18460,0.00179073,3.14E-50,0.00179073
18465,0.001790056,3.04E-50,0.001790056
18470,0.001789382,2.95E-50,0.001789382
18475,0.001788709,2.85E-50,0.001788709
18480,0.001788037,2.77E-50,0.001788037
18485,0.001787364,2.68E-50,0.001787364
18490,0.001786692,2.60E-50,0.001786692
18495,0.001786021,2.52E-50,0.001786021
18500,0.00178535,2.44E-50,0.00178535
18505,0.001784679,2.37E-50,0.001784679
18510,0.001784008,2.29E-50,0.001784008
18515,0.001783338,2.22E-50,0.001783338
18520,0.001782669,2.15E-50,0.001782669
18525,0.001782,2.09E-50,0.001782
18530,0.001781331,2.02E-50,0.001781331
18535,0.001780662,1.96E-50,0.001780662
18540,0.001779994,1.90E-50,0.001779994
18545,0.001779326,1.84E-50,0.001779326
18550,0.001778659,1.79E-50,0.001778659
18555,0.001777992,1.73E-50,0.001777992
18560,0.001777325,1.68E-50,0.001777325
18565,0.001776659,1.63E-50,0.001776659
18570,0.001775993,1.58E-50,0.001775993
18575,0.001775328,1.53E-50,0.001775328
18580,0.001774663,1.48E-50,0.001774663
18585,0.001773998,1.44E-50,0.001773998
18590,0.001773334,1.39E-50,0.001773334
18595,0.00177267,1.35E-50,0.00177267
18600,0.001772006,1.31E-50,0.001772006
18605,0.001771343,1.27E-50,0.001771343
18610,0.00177068,1.23E-50,0.00177068
18615,0.001770018,1.19E-50,0.001770018
18620,0.001769356,1.15E-50,0.001769356
18625,0.001768694,1.12E-50,0.001768694
18630,0.001768033,1.08E-50,0.001768033
18635,0.001767372,1.05E-50,0.001767372
18640,0.001766711,1.02E-50,0.001766711
18645,0.001766051,9.87E-51,0.001766051
18650,0.001765391,9.56E-51,0.001765391
18655,0.001764732,9.27E-51,0.001764732
18660,0.001764072,8.98E-51,0.001764072
18665,0.001763414,8.71E-51,0.001763414
18670,0.001762755,8.44E-51,0.001762755
18675,0.001762097,8.18E-51,0.001762097
18680,0.00176144,7.93E-51,0.00176144
18685,0.001760783,7.68E-51,0.001760783
18690,0.001760126,7.45E-51,0.001760126
18695,0.001759469,7.22E-51,0.001759469
18700,0.001758813,7.00E-51,0.001758813
18705,0.001758157,6.78E-51,0.001758157
18710,0.001757502,6.57E-51,0.001757502
18715,0.001756847,6.37E-51,0.001756847
18720,0.001756192,6.17E-51,0.001756192
18725,0.001755538,5.98E-51,0.001755538
18730,0.001754884,5.80E-51,0.001754884
18735,0.001754231,5.62E-51,0.001754231
18740,0.001753577,5.45E-51,0.001753577
18745,0.001752925,5.28E-51,0.001752925
18750,0.001752272,5.12E-51,0.001752272
18755,0.00175162,4.96E-51,0.00175162
18760,0.001750968,4.81E-51,0.001750968
18765,0.001750317,4.66E-51,0.001750317
18770,0.001749666,4.52E-51,0.001749666
18775,0.001749016,4.38E-51,0.001749016
18780,0.001748365,4.24E-51,0.001748365
18785,0.001747715,4.11E-51,0.001747715
18790,0.001747066,3.99E-51,0.001747066
18795,0.001746417,3.86E-51,0.001746417
18800,0.001745768,3.74E-51,0.001745768
18805,0.00174512,3.63E-51,0.00174512
18810,0.001744472,3.52E-51,0.001744472
18815,0.001743824,3.41E-51,0.001743824
18820,0.001743177,3.30E-51,0.001743177
18825,0.00174253,3.20E-51,0.00174253
18830,0.001741883,3.10E-51,0.001741883
18835,0.001741237,3.01E-51,0.001741237
18840,0.001740591,2.92E-51,0.001740591
18845,0.001739945,2.83E-51,0.001739945
18850,0.0017393,2.74E-51,0.0017393
18855,0.001738655,2.66E-51,0.001738655
18860,0.001738011,2.57E-51,0.001738011
18865,0.001737367,2.49E-51,0.001737367
18870,0.001736723,2.42E-51,0.001736723
18875,0.00173608,2.34E-51,0.00173608
18880,0.001735437,2.27E-51,0.001735437
18885,0.001734794,2.20E-51,0.001734794
18890,0.001734152,2.13E-51,0.001734152
18895,0.00173351,2.07E-51,0.00173351
18900,0.001732869,2.00E-51,0.001732869
18905,0.001732227,1.94E-51,0.001732227
18910,0.001731587,1.88E-51,0.001731587
18915,0.001730946,1.83E-51,0.001730946
18920,0.001730306,1.77E-51,0.001730306
18925,0.001729666,1.71E-51,0.001729666
18930,0.001729027,1.66E-51,0.001729027
18935,0.001728388,1.61E-51,0.001728388
18940,0.001727749,1.56E-51,0.001727749
18945,0.001727111,1.51E-51,0.001727111
18950,0.001726473,1.47E-51,0.001726473
18955,0.001725835,1.42E-51,0.001725835
18960,0.001725198,1.38E-51,0.001725198
18965,0.001724561,1.34E-51,0.001724561
18970,0.001723924,1.29E-51,0.001723924
18975,0.001723288,1.25E-51,0.001723288
18980,0.001722652,1.22E-51,0.001722652
18985,0.001722017,1.18E-51,0.001722017
18990,0.001721382,1.14E-51,0.001721382
18995,0.001720747,1.11E-51,0.001720747
19000,0.001720112,1.07E-51,0.001720112
19005,0.001719478,1.04E-51,0.001719478
19010,0.001718845,1.01E-51,0.001718845
19015,0.001718211,9.77E-52,0.001718211
19020,0.001717578,9.47E-52,0.001717578
19025,0.001716946,9.18E-52,0.001716946
19030,0.001716313,8.89E-52,0.001716313
19035,0.001715681,8.62E-52,0.001715681
19040,0.00171505,8.36E-52,0.00171505
19045,0.001714418,8.10E-52,0.001714418
19050,0.001713787,7.85E-52,0.001713787
19055,0.001713157,7.61E-52,0.001713157
19060,0.001712527,7.37E-52,0.001712527
19065,0.001711897,7.15E-52,0.001711897
19070,0.001711267,6.93E-52,0.001711267
19075,0.001710638,6.71E-52,0.001710638
19080,0.001710009,6.51E-52,0.001710009
19085,0.001709381,6.31E-52,0.001709381
19090,0.001708753,6.11E-52,0.001708753
19095,0.001708125,5.93E-52,0.001708125
19100,0.001707497,5.74E-52,0.001707497
19105,0.00170687,5.57E-52,0.00170687
19110,0.001706244,5.39E-52,0.001706244
19115,0.001705617,5.23E-52,0.001705617
19120,0.001704991,5.07E-52,0.001704991
19125,0.001704365,4.91E-52,0.001704365
19130,0.00170374,4.76E-52,0.00170374
19135,0.001703115,4.61E-52,0.001703115
19140,0.00170249,4.47E-52,0.00170249
19145,0.001701866,4.33E-52,0.001701866
19150,0.001701242,4.20E-52,0.001701242
19155,0.001700618,4.07E-52,0.001700618
19160,0.001699995,3.95E-52,0.001699995
19165,0.001699372,3.83E-52,0.001699372
19170,0.00169875,3.71E-52,0.00169875
19175,0.001698127,3.59E-52,0.001698127
19180,0.001697505,3.48E-52,0.001697505
19185,0.001696884,3.38E-52,0.001696884
19190,0.001696263,3.27E-52,0.001696263
19195,0.001695642,3.17E-52,0.001695642
19200,0.001695021,3.07E-52,0.001695021
19205,0.001694401,2.98E-52,0.001694401
19210,0.001693781,2.89E-52,0.001693781
19215,0.001693162,2.80E-52,0.001693162
19220,0.001692542,2.71E-52,0.001692542
19225,0.001691924,2.63E-52,0.001691924
19230,0.001691305,2.55E-52,0.001691305
19235,0.001690687,2.47E-52,0.001690687
19240,0.001690069,2.39E-52,0.001690069
19245,0.001689452,2.32E-52,0.001689452
19250,0.001688834,2.25E-52,0.001688834
19255,0.001688218,2.18E-52,0.001688218
19260,0.001687601,2.11E-52,0.001687601
19265,0.001686985,2.05E-52,0.001686985
19270,0.001686369,1.98E-52,0.001686369
19275,0.001685754,1.92E-52,0.001685754
19280,0.001685139,1.86E-52,0.001685139
19285,0.001684524,1.81E-52,0.001684524
19290,0.00168391,1.75E-52,0.00168391
19295,0.001683295,1.70E-52,0.001683295
19300,0.001682682,1.65E-52,0.001682682
19305,0.001682068,1.59E-52,0.001682068
19310,0.001681455,1.55E-52,0.001681455
19315,0.001680842,1.50E-52,0.001680842
19320,0.00168023,1.45E-52,0.00168023
19325,0.001679618,1.41E-52,0.001679618
19330,0.001679006,1.36E-52,0.001679006
19335,0.001678395,1.32E-52,0.001678395
19340,0.001677784,1.28E-52,0.001677784
19345,0.001677173,1.24E-52,0.001677173
19350,0.001676562,1.20E-52,0.001676562
19355,0.001675952,1.17E-52,0.001675952
19360,0.001675343,1.13E-52,0.001675343
19365,0.001674733,1.10E-52,0.001674733
19370,0.001674124,1.06E-52,0.001674124
19375,0.001673515,1.03E-52,0.001673515
19380,0.001672907,9.98E-53,0.001672907
19385,0.001672299,9.67E-53,0.001672299
19390,0.001671691,9.37E-53,0.001671691
19395,0.001671084,9.09E-53,0.001671084
19400,0.001670477,8.81E-53,0.001670477
19405,0.00166987,8.54E-53,0.00166987
19410,0.001669263,8.27E-53,0.001669263
19415,0.001668657,8.02E-53,0.001668657
19420,0.001668052,7.77E-53,0.001668052
19425,0.001667446,7.53E-53,0.001667446
19430,0.001666841,7.30E-53,0.001666841
19435,0.001666236,7.08E-53,0.001666236
19440,0.001665632,6.86E-53,0.001665632
19445,0.001665028,6.65E-53,0.001665028
19450,0.001664424,6.44E-53,0.001664424
19455,0.001663821,6.25E-53,0.001663821
19460,0.001663217,6.05E-53,0.001663217
19465,0.001662615,5.87E-53,0.001662615
19470,0.001662012,5.69E-53,0.001662012
19475,0.00166141,5.51E-53,0.00166141
19480,0.001660808,5.34E-53,0.001660808
19485,0.001660207,5.18E-53,0.001660207
19490,0.001659606,5.02E-53,0.001659606
19495,0.001659005,4.86E-53,0.001659005
19500,0.001658404,4.71E-53,0.001658404
19505,0.001657804,4.57E-53,0.001657804
19510,0.001657204,4.43E-53,0.001657204
19515,0.001656605,4.29E-53,0.001656605
19520,0.001656005,4.16E-53,0.001656005
19525,0.001655406,4.03E-53,0.001655406
19530,0.001654808,3.91E-53,0.001654808
19535,0.00165421,3.79E-53,0.00165421
19540,0.001653612,3.67E-53,0.001653612
19545,0.001653014,3.56E-53,0.001653014
19550,0.001652417,3.45E-53,0.001652417
19555,0.00165182,3.34E-53,0.00165182
19560,0.001651223,3.24E-53,0.001651223
19565,0.001650627,3.14E-53,0.001650627
19570,0.001650031,3.04E-53,0.001650031
19575,0.001649436,2.95E-53,0.001649436
19580,0.00164884,2.86E-53,0.00164884
19585,0.001648245,2.77E-53,0.001648245
19590,0.001647651,2.69E-53,0.001647651
19595,0.001647056,2.60E-53,0.001647056
19600,0.001646462,2.52E-53,0.001646462
19605,0.001645868,2.45E-53,0.001645868
19610,0.001645275,2.37E-53,0.001645275
19615,0.001644682,2.30E-53,0.001644682
19620,0.001644089,2.23E-53,0.001644089
19625,0.001643497,2.16E-53,0.001643497
19630,0.001642905,2.09E-53,0.001642905
19635,0.001642313,2.03E-53,0.001642313
19640,0.001641721,1.97E-53,0.001641721
19645,0.00164113,1.90E-53,0.00164113
19650,0.001640539,1.85E-53,0.001640539
19655,0.001639949,1.79E-53,0.001639949
19660,0.001639359,1.73E-53,0.001639359
19665,0.001638769,1.68E-53,0.001638769
19670,0.001638179,1.63E-53,0.001638179
19675,0.00163759,1.58E-53,0.00163759
19680,0.001637001,1.53E-53,0.001637001
19685,0.001636412,1.48E-53,0.001636412
19690,0.001635824,1.44E-53,0.001635824
19695,0.001635236,1.39E-53,0.001635236
19700,0.001634649,1.35E-53,0.001634649
19705,0.001634061,1.31E-53,0.001634061
19710,0.001633474,1.27E-53,0.001633474
19715,0.001632887,1.23E-53,0.001632887
19720,0.001632301,1.19E-53,0.001632301
19725,0.001631715,1.16E-53,0.001631715
19730,0.001631129,1.12E-53,0.001631129
19735,0.001630544,1.09E-53,0.001630544
19740,0.001629959,1.05E-53,0.001629959
19745,0.001629374,1.02E-53,0.001629374
19750,0.001628789,9.88E-54,0.001628789
19755,0.001628205,9.58E-54,0.001628205
19760,0.001627621,9.28E-54,0.001627621
19765,0.001627038,9.00E-54,0.001627038
19770,0.001626454,8.72E-54,0.001626454
19775,0.001625871,8.45E-54,0.001625871
19780,0.001625289,8.19E-54,0.001625289
19785,0.001624706,7.94E-54,0.001624706
19790,0.001624124,7.70E-54,0.001624124
19795,0.001623543,7.46E-54,0.001623543
19800,0.001622961,7.23E-54,0.001622961
19805,0.00162238,7.01E-54,0.00162238
19810,0.0016218,6.79E-54,0.0016218
19815,0.001621219,6.58E-54,0.001621219
19820,0.001620639,6.38E-54,0.001620639
19825,0.001620059,6.18E-54,0.001620059
19830,0.00161948,5.99E-54,0.00161948
19835,0.0016189,5.81E-54,0.0016189
19840,0.001618322,5.63E-54,0.001618322
19845,0.001617743,5.46E-54,0.001617743
19850,0.001617165,5.29E-54,0.001617165
19855,0.001616587,5.13E-54,0.001616587
19860,0.001616009,4.97E-54,0.001616009
19865,0.001615432,4.82E-54,0.001615432
19870,0.001614855,4.67E-54,0.001614855
19875,0.001614278,4.52E-54,0.001614278
19880,0.001613702,4.38E-54,0.001613702
19885,0.001613125,4.25E-54,0.001613125
19890,0.00161255,4.12E-54,0.00161255
19895,0.001611974,3.99E-54,0.001611974
19900,0.001611399,3.87E-54,0.001611399
19905,0.001610824,3.75E-54,0.001610824
19910,0.001610249,3.64E-54,0.001610249
19915,0.001609675,3.52E-54,0.001609675
19920,0.001609101,3.41E-54,0.001609101
19925,0.001608528,3.31E-54,0.001608528
19930,0.001607954,3.21E-54,0.001607954
19935,0.001607381,3.11E-54,0.001607381
19940,0.001606808,3.01E-54,0.001606808
19945,0.001606236,2.92E-54,0.001606236
19950,0.001605664,2.83E-54,0.001605664
19955,0.001605092,2.74E-54,0.001605092
19960,0.00160452,2.66E-54,0.00160452
19965,0.001603949,2.58E-54,0.001603949
19970,0.001603378,2.50E-54,0.001603378
19975,0.001602808,2.42E-54,0.001602808
19980,0.001602237,2.35E-54,0.001602237
19985,0.001601667,2.27E-54,0.001601667
19990,0.001601098,2.20E-54,0.001601098
19995,0.001600528,2.14E-54,0.001600528
20000,0.001599959,2.07E-54,0.001599959
20005,0.00159939,2.01E-54,0.00159939
20010,0.001598822,1.95E-54,0.001598822
20015,0.001598254,1.89E-54,0.001598254
20020,0.001597686,1.83E-54,0.001597686
20025,0.001597118,1.77E-54,0.001597118
20030,0.001596551,1.72E-54,0.001596551
20035,0.001595984,1.66E-54,0.001595984
20040,0.001595417,1.61E-54,0.001595417
20045,0.001594851,1.56E-54,0.001594851
20050,0.001594285,1.52E-54,0.001594285
20055,0.001593719,1.47E-54,0.001593719
20060,0.001593153,1.42E-54,0.001593153
20065,0.001592588,1.38E-54,0.001592588
20070,0.001592023,1.34E-54,0.001592023
20075,0.001591459,1.30E-54,0.001591459
20080,0.001590894,1.26E-54,0.001590894
20085,0.00159033,1.22E-54,0.00159033
20090,0.001589767,1.18E-54,0.001589767
20095,0.001589203,1.14E-54,0.001589203
20100,0.00158864,1.11E-54,0.00158864
20105,0.001588077,1.07E-54,0.001588077
20110,0.001587515,1.04E-54,0.001587515
20115,0.001586953,1.01E-54,0.001586953
20120,0.001586391,9.78E-55,0.001586391
20125,0.001585829,9.48E-55,0.001585829
20130,0.001585268,9.19E-55,0.001585268
20135,0.001584707,8.91E-55,0.001584707
20140,0.001584146,8.63E-55,0.001584146
20145,0.001583586,8.37E-55,0.001583586
20150,0.001583025,8.11E-55,0.001583025
20155,0.001582466,7.86E-55,0.001582466
20160,0.001581906,7.62E-55,0.001581906
20165,0.001581347,7.39E-55,0.001581347
20170,0.001580788,7.16E-55,0.001580788
20175,0.001580229,6.94E-55,0.001580229
20180,0.001579671,6.72E-55,0.001579671
20185,0.001579113,6.52E-55,0.001579113
20190,0.001578555,6.32E-55,0.001578555
20195,0.001577998,6.12E-55,0.001577998
20200,0.00157744,5.93E-55,0.00157744
20205,0.001576883,5.75E-55,0.001576883
20210,0.001576327,5.57E-55,0.001576327
20215,0.001575771,5.40E-55,0.001575771
20220,0.001575214,5.24E-55,0.001575214
20225,0.001574659,5.08E-55,0.001574659
20230,0.001574103,4.92E-55,0.001574103
20235,0.001573548,4.77E-55,0.001573548
20240,0.001572993,4.62E-55,0.001572993
20245,0.001572439,4.48E-55,0.001572439
